grid_section_lat,grid_section_long,venue,v_lat,v_long,category
43.8318053,-111.78916586666700,Treasure Formal Bridal-N-Tux's,43.825767,-111.782976,Bridal Shop
43.8318053,-111.78916586666700,Gugelman Photography,43.825812,-111.783053,Art Gallery
43.8318053,-111.78916586666700,Innov8,43.82624750235830,-111.78204972703500,Art Gallery
43.8318053,-111.78916586666700,Sharp's Custom Framing & Art,43.82618947907750,-111.7820595772600,Art Gallery
43.8318053,-111.78916586666700,Holiday Theater,43.825496,-111.783944,Movie Theater
43.8318053,-111.78584093333300,"Kettle Embroidery, LLC",43.826287866186300,-111.78179562091800,Clothing Store
43.8318053,-111.78584093333300,Rexburg Farmers Market,43.826879991554,-111.78045988082900,Farmers Market
43.8318053,-111.782516,Sherwin-Williams Paint Store,43.82726699842420,-111.7805027961730,Hardware Store
43.8318053,-111.782516,U.S. Bank Branch,43.82637024,-111.7812653,Bank
43.8318053,-111.782516,U.S. Bank ATM,43.826395,-111.78126988233400,ATM
43.8318053,-111.782516,Park View Apartments,43.82642578238770,-111.78096894735300,Residential Building (Apartment / Condo)
43.8318053,-111.782516,BYUI Tutoring Center,43.82620620727540,-111.78346252441400,Student Center
43.8318053,-111.7725412,Smith Park Tennis Courts,43.82514967626540,-111.77549589568800,Gym
43.8318053,-111.7725412,Seasons Medical Plaza,43.825109000000000,-111.776844,Doctor's Office
43.8318053,-111.7725412,Magic Suds,43.825210619890700,-111.77558443003000,Building
43.8318053,-111.76921626666700,Dr. Gates,43.82572698211110,-111.7772560873840,None
43.8318053,-111.76589133333300,Madison Park Dental Center,43.823007726972600,-111.77268198504700,Dentist's Office
43.8318053,-111.76589133333300,Madison Foot and Ankle,43.82332406,-111.77269432,Medical Center
43.8318053,-111.76589133333300,Mountain Ridge,43.82349001633140,-111.77418316143100,Residential Building (Apartment / Condo)
43.8318053,-111.76256640000000,Madison Memorial Hospital,43.82514170355390,-111.77556711954200,Hospital
43.8318053,-111.75924146666700,Seasons Medical,43.82557188975960,-111.77784204483000,Doctor's Office
43.8318053,-111.75924146666700,Dr. Archibald,43.8240852355957,-111.77671813964800,Optical Shop
43.8318053,-111.75924146666700,Eye Care Center,43.82410828,-111.77677269,Doctor's Office
43.8294071,-111.80579053333300,Century 21,43.82097160010190,-111.79279140415400,None
43.8294071,-111.80579053333300,East Idaho Credit Union,43.8174804726294,-111.80048319480200,Credit Union
43.8294071,-111.80579053333300,conoco car wash,43.81748962402340,-111.80045318603500,Car Wash
43.8294071,-111.80579053333300,custom auto,43.818199157714800,-111.7989730834960,Automotive Shop
43.8294071,-111.80579053333300,Splash Park @ Porter Park,43.82100168369780,-111.79282228606700,Park
43.8294071,-111.80579053333300,Mariah St Park,43.81683241515120,-111.80517911911000,Park
43.8294071,-111.80579053333300,Village Clubhouse,43.8193648059631,-111.79636257228900,General Entertainment
43.8294071,-111.80579053333300,Steiner Ave,43.82024383544920,-111.794189453125,Residential Building (Apartment / Condo)
43.8294071,-111.79914066666700,Righteous Slice,43.821907,-111.789696,Pizza Place
43.8294071,-111.79581573333300,Hemming Village,43.822468,-111.787645,Shopping Mall
43.8294071,-111.79581573333300,Deseret Book,43.822125,-111.789128,Bookstore
43.8294071,-111.79581573333300,Gator Jack's Sandwich Shack,43.82202860700870,-111.78870067270200,Sandwich Place
43.8294071,-111.79581573333300,Lulu & Oliver,43.822141,-111.7883,Clothing Store
43.8294071,-111.7924908,Northpoint Apartments,43.823777,-111.786456,Residential Building (Apartment / Condo)
43.8294071,-111.7924908,La Jolla,43.824413,-111.78634,Residential Building (Apartment / Condo)
43.8294071,-111.7924908,Opinionology,43.824462890625,-111.78512156009700,Office
43.8294071,-111.78916586666700,BYU-Idaho Alumni Center,43.8249782624114,-111.78376642883200,None
43.8294071,-111.78584093333300,The Cocoa Bean,43.82550002156280,-111.7823977325370,Cupcake Shop
43.8294071,-111.78584093333300,Grifols Biomat Plasma Donation Center,43.82568,-111.78216,Doctor's Office
43.8294071,-111.78584093333300,Mike's Music,43.82574,-111.781893,Record Shop
43.8294071,-111.78584093333300,New York Burrito,43.825688,-111.78118800000000,Burrito Place
43.8294071,-111.78584093333300,EcoShield Pest Control,43.82523,-111.78265,Conference Room
43.8294071,-111.78584093333300,Panache,43.82600014713380,-111.78224014926400,Boutique
43.8294071,-111.78584093333300,Charles Block,43.825793,-111.782488,Public Art
43.8294071,-111.78584093333300,The Circle Of Love,43.825704000000000,-111.781726,Bridal Shop
43.8294071,-111.78584093333300,Form,43.82574,-111.781893,Salon / Barbershop
43.8294071,-111.78584093333300,Dragon's Layer,43.8258227224318,-111.7821051455070,Gaming Cafe
43.8294071,-111.78584093333300,BRC’s and We're Twisted Pretzels,43.82516165074790,-111.78299188613900,Food
43.8294071,-111.78584093333300,Thomas D. Snarr DDS PA,43.824907,-111.784149,Dentist's Office
43.8294071,-111.782516,Rexburg City Hall,43.82691852607360,-111.78146345522300,City Hall
43.8294071,-111.782516,Florence's Exquisite Candies,43.825309723742600,-111.78276692551700,Candy Store
43.8294071,-111.782516,A.C. Moore,43.82511412239150,-111.7823758328480,Arts & Crafts Store
43.8294071,-111.782516,Community Care Urgent Care,43.825796,-111.781257,Urgent Care Center
43.8294071,-111.782516,Community Care,43.82579309330390,-111.7813813525110,Doctor's Office
43.8294071,-111.782516,Madison County Courthouse,43.826389,-111.77956500000000,Courthouse
43.8294071,-111.77919106666700,odell's,43.82567387444830,-111.77938311617300,Furniture / Home Store
43.8294071,-111.77919106666700,Walgreens,43.8256575,-111.7789507,Pharmacy
43.8294071,-111.77919106666700,Mark Hancock - State Farm Insurance Agent,43.827317,-111.77779,Office
43.8294071,-111.77919106666700,Madison County Sheriff,43.82600718363180,-111.77977991036900,Police Station
43.8294071,-111.77919106666700,Millhollow Frozen Yogurt,43.82464188881470,-111.78139601241700,Dessert Shop
43.8294071,-111.77919106666700,Papa Murphy's,43.827681,-111.777726,Pizza Place
43.8294071,-111.77919106666700,"Nathan C. McKellar, DO",43.825082,-111.777686,Doctor's Office
43.8294071,-111.77919106666700,KeyBank,43.82567,-111.780499,Bank
43.8294071,-111.77919106666700,Sticks And Stones,43.82624598562620,-111.78234914557400,Bike Shop
43.8294071,-111.77919106666700,Sprint,43.82623729720520,-111.7801680069700,Mobile Phone Shop
43.8294071,-111.77919106666700,Freddy's Frozen Custard & Steakburgers,43.82700964,-111.77775083,Fast Food Restaurant
43.8294071,-111.7725412,Madison County Administration,43.82571895588860,-111.77977323532100,Government Building
43.8294071,-111.76921626666700,madison womens clinic,43.823488118210300,-111.77273749424600,Medical Center
43.8294071,-111.76589133333300,The Escape House,43.825103,-111.77833,Other Nightlife
43.8294071,-111.75924146666700,The Church of Jesus Christ of Latter-day Saints,43.817674,-111.77162,Church
43.827008900000000,-111.80579053333300,Les Schwab Tire Center,43.81733583925760,-111.79765902481600,Automotive Shop
43.827008900000000,-111.80579053333300,Enterprise Rent-A-Car,43.8284287,-111.7900059,Rental Car Location
43.827008900000000,-111.80579053333300,Magic Suds,43.8179858823311,-111.79569482803300,Laundry Service
43.827008900000000,-111.80579053333300,The Church of Jesus Christ of Latter-day Saints,43.81774046100870,-111.80383186908700,Church
43.827008900000000,-111.80579053333300,Legacy flight museum,43.81770143402720,-111.79609528072000,History Museum
43.827008900000000,-111.80579053333300,Seasons Medical Women's Center,43.8171511888504,-111.79927825927700,Doctor's Office
43.827008900000000,-111.80579053333300,NeatFreaks Mobile Detailing,43.816848,-111.801191,Office
43.827008900000000,-111.80579053333300,Heartland Apartments,43.81564368060980,-111.80588218525400,Residential Building (Apartment / Condo)
43.827008900000000,-111.80579053333300,Frontier Pies,43.818035000000000,-111.79732300000000,American Restaurant
43.827008900000000,-111.80579053333300,Cougar Court Clubhouse,43.815988589477700,-111.80394530296300,Gym
43.827008900000000,-111.80579053333300,The Church of Jesus Christ of Latter-day Saints,43.822038,-111.803983,Church
43.827008900000000,-111.79914066666700,Namasté Wellness Spa,43.822117,-111.788402,Salon / Barbershop
43.827008900000000,-111.79914066666700,chikn it out,43.819431733593700,-111.79282965176500,Fried Chicken Joint
43.827008900000000,-111.79914066666700,Arbor Cove,43.821292,-111.789942,Building
43.827008900000000,-111.79581573333300,Alterra Pest Control,43.8218558672816,-111.788607928902,None
43.827008900000000,-111.79581573333300,Idaho Repair,43.822025,-111.78763,IT Services
43.827008900000000,-111.79581573333300,SSI,43.82213,-111.788124,Business Center
43.827008900000000,-111.79581573333300,Grifols Biomat Plasma Donation Center 2,43.821662,-111.788633,Doctor's Office
43.827008900000000,-111.79581573333300,The Willows,43.82258501938990,-111.78684868706600,Residential Building (Apartment / Condo)
43.827008900000000,-111.79581573333300,Hemming Villiage 3,43.82186663118820,-111.7882595937900,Residential Building (Apartment / Condo)
43.827008900000000,-111.7924908,Bingham And Sons,43.82566672309860,-111.78391022028600,Building
43.827008900000000,-111.7924908,Gringo's Mexican Restaurant,43.825086,-111.783478,Mexican Restaurant
43.827008900000000,-111.78916586666700,Alphagraphics,43.82415409383490,-111.7845310276490,Design Studio
43.827008900000000,-111.78916586666700,Upper Valley Family Practice,43.82429562444380,-111.78525358684400,Doctor's Office
43.827008900000000,-111.78916586666700,USPS office,43.823627,-111.78416200000000,None
43.827008900000000,-111.78916586666700,B'dazzled Hair & Nails,43.82438017492070,-111.78437510713900,Nail Salon
43.827008900000000,-111.78916586666700,Quick Ship n Copy,43.824301,-111.7845785,Paper / Office Supplies Store
43.827008900000000,-111.78916586666700,Everyday Floral,43.824403,-111.784298,Flower Shop
43.827008900000000,-111.78916586666700,Teton Medical Group,43.824426,-111.78502400000000,Doctor's Office
43.827008900000000,-111.78916586666700,Twizl Berry,43.824419,-111.784196,Dessert Shop
43.827008900000000,-111.78584093333300,Allen Ridge,43.824609,-111.78345800000000,None
43.827008900000000,-111.78584093333300,Beehive Federal Credit Union,43.824337,-111.783406,Credit Union
43.827008900000000,-111.782516,Rexburg Standard Journal,43.82584543384680,-111.78052551491500,Building
43.827008900000000,-111.782516,Soup For You,43.82445,-111.782135,Restaurant
43.827008900000000,-111.782516,The Craze Fun Zone,43.82523,-111.78265,Arcade
43.827008900000000,-111.782516,D&L Cleaners & Shirt Laundry,43.824409,-111.78458900000000,Dry Cleaner
43.827008900000000,-111.782516,The Romance Theater,43.825705,-111.78353,Music Venue
43.827008900000000,-111.782516,Skizzy's,43.825005,-111.78253,Rock Club
43.827008900000000,-111.782516,Gubbinz N Games,43.825588,-111.782583,Hobby Shop
43.827008900000000,-111.782516,Paul Mitchell The School Rexburg,43.8143594966555,-111.80386084589800,School
43.827008900000000,-111.782516,Pinnacle Point,43.82476358617800,-111.78066313989100,Residential Building (Apartment / Condo)
43.827008900000000,-111.782516,mandrin chinese,43.824309152518700,-111.78097202671900,Chinese Restaurant
43.827008900000000,-111.782516,El Andante,43.82495880126950,-111.78289031982400,Market
43.827008900000000,-111.77919106666700,Rexburg Vision Center,43.824165,-111.78213500000000,Doctor's Office
43.827008900000000,-111.77919106666700,Ashby Chiropractic,43.824128,-111.782135,Chiropractor
43.827008900000000,-111.77919106666700,Ryan Ward,43.823386,-111.779038,Moving Target
43.827008900000000,-111.77919106666700,Mountain River Foot & Ankle Care,43.82367170801120,-111.78126442331800,Medical Center
43.827008900000000,-111.77919106666700,eagle vision center rexburg,43.823901889746700,-111.78104057908100,Medical Center
43.827008900000000,-111.77586613333300,Pinnacle Security,43.824623401965700,-111.78055101623900,Office
43.827008900000000,-111.7725412,Greenbrier,43.82252,-111.77937,None
43.827008900000000,-111.7725412,The Blue Door,43.823424,-111.779169,Residential Building (Apartment / Condo)
43.827008900000000,-111.7725412,Greenbrier Apts,43.82254667416970,-111.7794267953210,Residential Building (Apartment / Condo)
43.827008900000000,-111.7725412,American Belle,43.822690867123400,-111.77986494656900,Residential Building (Apartment / Condo)
43.827008900000000,-111.7725412,Academy 4,43.82329171333920,-111.77926460391000,Residential Building (Apartment / Condo)
43.827008900000000,-111.76921626666700,American Avenue Apartments,43.8225996,-111.7809484,Residential Building (Apartment / Condo)
43.827008900000000,-111.76921626666700,American Belle G house,43.822139,-111.779674,Residential Building (Apartment / Condo)
43.827008900000000,-111.76921626666700,Danbury,43.821716,-111.779082,Residential Building (Apartment / Condo)
43.827008900000000,-111.76921626666700,rexburg opinion center,43.82438659667970,-111.78140258789100,Building
43.827008900000000,-111.75924146666700,The Church of Jesus Christ of Latter-day Saints,43.812697877219200,-111.76200079061500,Church
43.827008900000000,-111.75924146666700,Rebecca Lyman Cello Studio,43.81785202026370,-111.77479553222700,Music School
43.8246107,-111.80579053333300,Madison Middle School,43.81532604390700,-111.80201054490600,Middle School
43.8246107,-111.80579053333300,sutherland cabinets,43.814352,-111.802448,Conference Room
43.8246107,-111.80579053333300,BYU IDAHO HINCKLEY BUILDING,43.81607089304670,-111.80307028199500,General College & University
43.8246107,-111.80579053333300,Star Light Star Bright,43.81639179468210,-111.8048784848550,Strip Club
43.8246107,-111.80579053333300,Fall Creek Skin,43.81705111675390,-111.79918617338200,Doctor's Office
43.8246107,-111.80246560000000,The Dorms,43.81549465883580,-111.79900481729600,None
43.8246107,-111.80246560000000,Graffiti beauty Salon,43.817417,-111.795259,Cosmetics Shop
43.8246107,-111.80246560000000,Four Paws Pet Adoptions,43.817755781291200,-111.79500164362300,Non-Profit
43.8246107,-111.80246560000000,Condie Cottage,43.81963,-111.791881,Residential Building (Apartment / Condo)
43.8246107,-111.80246560000000,Sinclair,43.815713050248800,-111.79902747697500,Gas Station
43.8246107,-111.79914066666700,Taco Time,43.820087,-111.790025,Taco Place
43.8246107,-111.79914066666700,Wisteria,43.82002639770510,-111.7900161743160,Boutique
43.8246107,-111.79914066666700,Eagle Rock Dental Care,43.81729861019100,-111.79982870185200,Dentist's Office
43.8246107,-111.79581573333300,Tami's Salon,43.820641000000000,-111.78983600000000,Salon / Barbershop
43.8246107,-111.79581573333300,Days Inn,43.820122,-111.78879000000000,None
43.8246107,-111.79581573333300,CR Signage,43.82009063029540,-111.78951832604100,Miscellaneous Shop
43.8246107,-111.79581573333300,CentralPark Apartments,43.818755372794300,-111.79587170727900,Residential Building (Apartment / Condo)
43.8246107,-111.79581573333300,Kiwi Loco,43.822068703859300,-111.78805569415400,Ice Cream Shop
43.8246107,-111.7924908,Papa John's Pizza,43.822357000000000,-111.78612700000000,Pizza Place
43.8246107,-111.7924908,The Atrium,43.822096865398300,-111.78815613195200,General Entertainment
43.8246107,-111.7924908,Port of Subs,43.822082,-111.786207,Sandwich Place
43.8246107,-111.7924908,Cafe Rio,43.82205211231170,-111.78617165606300,Mexican Restaurant
43.8246107,-111.7924908,Campus View,43.82041674100760,-111.78812792986800,Residential Building (Apartment / Condo)
43.8246107,-111.7924908,Sunrise Village Apts,43.82261422890230,-111.7854353370190,Residential Building (Apartment / Condo)
43.8246107,-111.7924908,Stadium Studio,43.820323,-111.790121,College Classroom
43.8246107,-111.78916586666700,Tanning bed@ The Retreat,43.820919036865200,-111.78705596923800,Salon / Barbershop
43.8246107,-111.78916586666700,Ferrell's Clothing Company,43.822117,-111.788402,Men's Store
43.8246107,-111.78916586666700,Frisky's Cafe,43.822123,-111.788778,Salad Place
43.8246107,-111.78916586666700,wellness center,43.82181526111950,-111.78666000884600,Medical Center
43.8246107,-111.78916586666700,Ferguson Music Company,43.823627,-111.78416200000000,Music Store
43.8246107,-111.78916586666700,BYU-I Outdoor Resource Center,43.82122166461150,-111.7862319946290,Sporting Goods Shop
43.8246107,-111.78916586666700,The Retreat,43.8209932665531,-111.7869831256390,Tanning Salon
43.8246107,-111.78584093333300,Little Caesars Pizza,43.82428802823250,-111.78475673093700,Pizza Place
43.8246107,-111.78584093333300,US Post Office,43.82301207515020,-111.78423518120600,Post Office
43.8246107,-111.78584093333300,The Cut Above,43.82483061232730,-111.78287247227300,Salon / Barbershop
43.8246107,-111.78584093333300,Rexburg Tabernacle,43.822762355138500,-111.78321924962900,Historic Site
43.8246107,-111.78584093333300,lukes,43.823078870773300,-111.78253054618800,Residential Building (Apartment / Condo)
43.8246107,-111.78584093333300,BYUI Stadium Booth,43.82236714917670,-111.78463834453700,Stadium
43.8246107,-111.78584093333300,Student Tech Media Lab,43.82218920888230,-111.7835077503740,College Lab
43.8246107,-111.77919106666700,The Church of Jesus Christ of Latter-day Saints,43.822299,-111.781401,Church
43.8246107,-111.77919106666700,Aalita,43.82206883216980,-111.78066963770800,None
43.8246107,-111.77919106666700,Windsor Manor,43.82224099250460,-111.77971408049400,College Residence Hall
43.8246107,-111.77586613333300,Cafe Snow,43.820799624862100,-111.77918379433000,Café
43.8246107,-111.77586613333300,Dr. bryan Lee DDS,43.82089555263520,-111.78092658519700,Dentist's Office
43.8246107,-111.77586613333300,Crestwood,43.82105092074150,-111.7802277105080,Residential Building (Apartment / Condo)
43.8246107,-111.7725412,UWrench,43.81909335158650,-111.76811427009700,Automotive Shop
43.8246107,-111.7725412,Barnes Hall Lounge,43.819598,-111.77861,Sorority House
43.8246107,-111.7725412,Kensington Manor,43.818955551248000,-111.77769741980600,College Residence Hall
43.8246107,-111.7725412,The Basement,43.822,-111.780729,Residential Building (Apartment / Condo)
43.8246107,-111.76921626666700,Ricks Hall,43.818663069376600,-111.77893461372600,None
43.8246107,-111.76921626666700,Riviera Apartments,43.820549,-111.78033400000000,Residential Building (Apartment / Condo)
43.8246107,-111.76921626666700,Pioneer Halls,43.818813626628600,-111.77920045787400,College Residence Hall
43.8246107,-111.76921626666700,Kerr Hall,43.8192884723242,-111.77940321476300,Residential Building (Apartment / Condo)
43.8246107,-111.76921626666700,Barnes Hall,43.81921192542330,-111.77898200354700,Housing Development
43.8246107,-111.76921626666700,Perkins hall,43.819234820513500,-111.78034369465600,College Residence Hall
43.8246107,-111.76921626666700,kerr hall,43.819440433254800,-111.77915850276300,College Residence Hall
43.8246107,-111.76921626666700,University Court Yard,43.816958,-111.77694,Residential Building (Apartment / Condo)
43.8246107,-111.76921626666700,Lamprecht Hall,43.818548043936500,-111.77945108726700,College Residence Hall
43.8246107,-111.76256640000000,Aspen Village Lounge,43.81294166750500,-111.77628711874000,Event Space
43.8246107,-111.76256640000000,The Hays',43.81471,-111.77336,None
43.8246107,-111.75924146666700,Slide Hill,43.81096409616850,-111.76443099975600,None
43.8246107,-111.75924146666700,The Bottskys,43.81291,-111.772805,Sports Bar
43.8222125,-111.80579053333300,Stone's Chrysler Dodge Jeep Ram,43.81333842,-111.80028053,Auto Dealership
43.8222125,-111.80579053333300,Woody Smith Ford,43.814991883333300,-111.79950891666700,Auto Dealership
43.8222125,-111.80579053333300,Stonebrook Apartments,43.8132534,-111.8065332,Residential Building (Apartment / Condo)
43.8222125,-111.80579053333300,Radiance Tanning & Salon,43.81233639618300,-111.80328272341000,None
43.8222125,-111.80579053333300,Woodysmith Automotive Group,43.81491894726210,-111.79942240284100,Auto Dealership
43.8222125,-111.80579053333300,Stone's Toyota,43.813648,-111.800273,Auto Dealership
43.8222125,-111.80579053333300,Rexburg College Massage Therapy School,43.812703,-111.803546,Student Center
43.8222125,-111.80579053333300,Pawn Shop,43.81588363647460,-111.79906463623000,Thrift / Vintage Store
43.8222125,-111.80579053333300,Stones,43.81348648823140,-111.8004318154970,Automotive Shop
43.8222125,-111.80579053333300,G's Dairy,43.81308031393220,-111.80419705707700,Ice Cream Shop
43.8222125,-111.80579053333300,Draper Oaks Apartments,43.816310000000000,-111.794482,Residential Building (Apartment / Condo)
43.8222125,-111.80246560000000,Storage Bay,43.81773376464840,-111.79308319091800,Storage Facility
43.8222125,-111.80246560000000,Central Storage Office,43.817983,-111.793835,Storage Facility
43.8222125,-111.80246560000000,Lincoln Park,43.814075,-111.797259,Residential Building (Apartment / Condo)
43.8222125,-111.80246560000000,RH Maintainace,43.817147,-111.791377,Building
43.8222125,-111.80246560000000,The Roost,43.81624142666390,-111.7929197930980,Residential Building (Apartment / Condo)
43.8222125,-111.79914066666700,West Tisbury,43.81522608314060,-111.79683917033000,None
43.8222125,-111.79914066666700,The Church of Jesus Christ of Latter-day Saints,43.818265000000000,-111.791901,Church
43.8222125,-111.79914066666700,Taco Bus,43.817691498997200,-111.7909776213220,Mexican Restaurant
43.8222125,-111.79914066666700,Rexburg 3rd Ward,43.81730719954790,-111.79118686693800,Church
43.8222125,-111.79914066666700,Rockwell Homes,43.81693694520590,-111.79125022737000,Building
43.8222125,-111.79914066666700,Avonlea Apartments,43.81947,-111.78923,Residential Building (Apartment / Condo)
43.8222125,-111.79914066666700,Taqueria El Rancho,43.817349,-111.794678,Mexican Restaurant
43.8222125,-111.79581573333300,Five Guys,43.8217022,-111.7891353,Burger Joint
43.8222125,-111.79581573333300,Rexburg Housing,43.820489030827900,-111.79003483059600,Building
43.8222125,-111.7924908,Enterprise CarShare,43.820285,-111.78629,Rental Car Location
43.8222125,-111.7924908,Verizon Authorized Retailer – GoWireless,43.818099699480100,-111.78891856015400,Mobile Phone Shop
43.8222125,-111.7924908,AlphaGraphics,43.818104,-111.78879000000000,Arts & Crafts Store
43.8222125,-111.7924908,BYU-Idaho Viking Stadium,43.82091976889760,-111.78601741790800,College Stadium
43.8222125,-111.7924908,SSI,43.818290209316300,-111.7893046716460,None
43.8222125,-111.7924908,Verizon,43.8181975,-111.78906938333300,Mobile Phone Shop
43.8222125,-111.7924908,Outdoor Resource Center (ORC),43.820699873575700,-111.78624487289000,Bike Shop
43.8222125,-111.7924908,BYU I 48th ward,43.820871,-111.786064,Church
43.8222125,-111.7924908,BYUI  Bookstore,43.818627774726600,-111.7886502517340,College Bookstore
43.8222125,-111.7924908,New Fongs,43.818426,-111.790074,Chinese Restaurant
43.8222125,-111.7924908,I'm On A Bus,43.818957759063800,-111.78766604839300,Bus Line
43.8222125,-111.7924908,Alpha Graphics,43.81810947,-111.788853,Paper / Office Supplies Store
43.8222125,-111.7924908,Brooklyn Apartments,43.81861515,-111.78872251,College Residence Hall
43.8222125,-111.7924908,Sunset Hall,43.81987241962810,-111.78815581778200,Residential Building (Apartment / Condo)
43.8222125,-111.7924908,Royal Crest Apartments,43.81890775,-111.78695218,College Residence Hall
43.8222125,-111.7924908,The Willows,43.8184183840227,-111.78857626982700,Residential Building (Apartment / Condo)
43.8222125,-111.78916586666700,royal crest mail boxes,43.81918716430660,-111.78715515136700,Post Office
43.8222125,-111.78916586666700,The Waffle Iron,43.8203776,-111.78318592,Southern / Soul Food Restaurant
43.8222125,-111.78916586666700,RC laundry room,43.81919860839840,-111.78713989257800,Laundry Service
43.8222125,-111.78916586666700,Bunkhouse Apartments-BYU-I,43.81799968,-111.7883949,Residential Building (Apartment / Condo)
43.8222125,-111.78916586666700,smith 383,43.819161148172300,-111.78724282231100,College Classroom
43.8222125,-111.78916586666700,Church,43.82157633498220,-111.78448377027600,Church
43.8222125,-111.78916586666700,Upper Play Fields,43.82130173833210,-111.78535018650600,Soccer Field
43.8222125,-111.78916586666700,presentation practice center,43.82154278000510,-111.78451225875400,Office
43.8222125,-111.78916586666700,Hart 170,43.819801,-111.785614,College Classroom
43.8222125,-111.78916586666700,Davenport Apts,43.818202580033100,-111.7880855081690,Residential Building (Apartment / Condo)
43.8222125,-111.78916586666700,Romney Photo lab,43.820283,-111.783695,College Lab
43.8222125,-111.78584093333300,NorthPoint Apartments,43.82313073301450,-111.78658832227600,Residential Building (Apartment / Condo)
43.8222125,-111.78584093333300,Eliza R. Snow Performing Arts Center,43.821028109285200,-111.78365325508800,College Arts Building
43.8222125,-111.78584093333300,Locks and Keys,43.820831298828100,-111.78327178955100,Trade School
43.8222125,-111.78584093333300,BYU-I Communications Dept.,43.8210154543878,-111.78271391281200,College Administrative Building
43.8222125,-111.78584093333300,skybridge Between Hart And I-center,43.819161044745800,-111.7852107524500,University
43.8222125,-111.78584093333300,Café Snow​,43.821636,-111.78525,Bistro
43.8222125,-111.78584093333300,Costume Shop,43.8208219131458,-111.78419148317800,College Theater
43.8222125,-111.78584093333300,Black Box Theater,43.82139135943590,-111.78389176485300,College Theater
43.8222125,-111.78584093333300,John W. Hart Physical Education Bldg.,43.8196196980949,-111.785749027223,College Gym
43.8222125,-111.78584093333300,BYU -I 45th ward,43.819019,-111.78508,Church
43.8222125,-111.78584093333300,Views Of Snow 10,43.822258,-111.78466,Residential Building (Apartment / Condo)
43.8222125,-111.78584093333300,Snow Drama Theater,43.821247,-111.783989,Theater
43.8222125,-111.78584093333300,Smith Conference Room 272,43.821868896484400,-111.78372955322300,College Classroom
43.8222125,-111.78584093333300,Girl's Locker Room,43.819536,-111.784741,Athletics & Sports
43.8222125,-111.78584093333300,Bus Stop,43.81930160522460,-111.78667449951200,Bus Station
43.8222125,-111.78584093333300,Hart Auxiliary Gym,43.81968231056900,-111.78592491861300,Yoga Studio
43.8222125,-111.78584093333300,BYU-Idaho Planetarium,43.82013870341550,-111.78287386894200,Planetarium
43.8222125,-111.78584093333300,251 Spori,43.82062610261000,-111.78208549909900,College Communications Building
43.8222125,-111.78584093333300,Faculty Technology Center @ BYU-Idado,43.819471,-111.783385,College Technology Building
43.8222125,-111.78584093333300,TD/Audio Room For Scroll Digital,43.82072,-111.782367,Tech Startup
43.8222125,-111.78584093333300,Hart Auditorium,43.81966646323530,-111.7856843739390,Rock Club
43.8222125,-111.78584093333300,George S. Romney Bldg.,43.82012970260560,-111.78299614848300,College Science Building
43.8222125,-111.78584093333300,The Scroll Office,43.82073381777500,-111.7823942216120,Office
43.8222125,-111.78584093333300,Icomm Office,43.82078864272720,-111.78253807121000,Office
43.8222125,-111.78584093333300,Scroll Digital Studio,43.820813,-111.782323,College Communications Building
43.8222125,-111.78584093333300,Departmet Of Art Office,43.820851,-111.78257,College Arts Building
43.8222125,-111.78584093333300,AV Productions,43.81901546844210,-111.7854380607610,Office
43.8222125,-111.78584093333300,Spori Quad,43.82076413315420,-111.7823005161820,College Quad
43.8222125,-111.78584093333300,Scroll Digital Newsroom,43.820763899085100,-111.78218969745700,Building
43.8222125,-111.78584093333300,Spori Lab 107,43.82070064179950,-111.78251111404500,College Classroom
43.8222125,-111.78584093333300,Print Lab,43.820984,-111.782238,College Classroom
43.8222125,-111.78584093333300,Spori Conference Room,43.820729,-111.782425,College Classroom
43.8222125,-111.78584093333300,BYUI Family History Center,43.82049901774550,-111.78219705871000,General College & University
43.8222125,-111.78584093333300,Production Office,43.820796,-111.782534,College Library
43.8222125,-111.782516,Oscar A. Kirkham Bldg,43.82120977684490,-111.78160821046300,Jazz Club
43.8222125,-111.782516,Jacob Spori Art Gallery,43.82076494999060,-111.78245544433600,Art Gallery
43.8222125,-111.782516,Spori Building,43.82078342027140,-111.78238360092100,College Communications Building
43.8222125,-111.782516,My Office,43.82078939454440,-111.78231902878900,College Communications Building
43.8222125,-111.782516,John L. Clarke Building,43.820165560946300,-111.78171903956900,College Academic Building
43.8222125,-111.782516,David O. McKay Library,43.81923852360540,-111.78311666742900,College Library
43.8222125,-111.782516,33rd ward,43.819313,-111.783518,Church
43.8222125,-111.782516,The Math Learning Dungeon At BYUI,43.819477949252100,-111.78236253029700,College Classroom
43.8222125,-111.782516,Fishtank,43.81936,-111.783175,College Library
43.8222125,-111.782516,smith 129,43.819349367134000,-111.78260014360200,College Classroom
43.8222125,-111.782516,Johnny's Diner,43.82038497924810,-111.78186798095700,Burger Joint
43.8222125,-111.782516,Spori Lab 14,43.820752,-111.782636,College Classroom
43.8222125,-111.782516,Spori 265,43.82087,-111.782132,College Classroom
43.8222125,-111.782516,PRSSA,43.82072299287950,-111.78231989697700,College Classroom
43.8222125,-111.782516,Shark Bites,43.819518858459900,-111.78191846731800,Donut Shop
43.8222125,-111.782516,cocoa cabin,43.819881439209000,-111.78229522705100,Café
43.8222125,-111.782516,Clark 229,43.82008319930360,-111.78191302179300,College Classroom
